chr,start,end,miRNA,coverage,strand,state,gene_id,gene,gene_type,region,strand_rel,biotype
chr4,117155773,117155825,mmu-miR-107-3p,4.33105005345767,-,Tmem,ENSMUSG00000047675,Rps8,protein_coding,ncRNA_exon,sense,protein_coding
chr4,117155826,117155848,mmu-miR-103-3p,11.5135432834047,-,Tmem,ENSMUSG00000047675,Rps8,protein_coding,ncRNA_exon,sense,protein_coding
chr4,124844785,124844893,mmu-miR-17-5p,6.26679354146022,+,Tmem,ENSMUSG00000028890,Mtf1,protein_coding,3' UTR,sense,protein_coding
chr4,130781296,130781431,mmu-miR-142a-3p,7.21569020866774,+,Tmem,ENSMUSG00000028580,Pum1,protein_coding,3' UTR,sense,protein_coding
chr4,130929476,130929544,mmu-let-7d-5p,3.20364532944551,+,Tmem,ENSMUSG00000028581,Laptm5,protein_coding,CDS,sense,protein_coding
chr4,133253553,133253664,mmu-miR-210-3p,15.0475996172326,-,Tmem,ENSMUSG00000028860,Sytl1,protein_coding,CDS,sense,protein_coding
chr4,134093791,134093898,mmu-miR-142a-3p,5.98567155848169,-,Tmem,ENSMUSG00000000682,Cd52,protein_coding,CDS,sense,protein_coding
chr4,134094934,134095024,mmu-miR-16-5p,4.76716645622896,-,Tmem,ENSMUSG00000000682,Cd52,protein_coding,5' UTR,sense,protein_coding
chr4,134094934,134095024,mmu-miR-24-3p,6.407310879444,-,Tmem,ENSMUSG00000000682,Cd52,protein_coding,5' UTR,sense,protein_coding
chr4,134127418,134127537,mmu-miR-744-5p,32.1574995765765,-,Tmem,ENSMUSG00000028843,Sh3bgrl3,protein_coding,3' UTR,sense,protein_coding
chr4,135176261,135176365,mmu-miR-466f-3p,10.8584191670399,+,Tmem,ENSMUSG00000070691,Runx3,protein_coding,3' UTR,sense,protein_coding
chr4,138239532,138239638,mmu-miR-23a-3p,5.95978935836455,+,Tmem,ENSMUSG00000028759,Hp1bp3,protein_coding,CDS,sense,protein_coding
chr4,138239532,138239638,mmu-miR-23b-3p,6.40152657551639,+,Tmem,ENSMUSG00000028759,Hp1bp3,protein_coding,CDS,sense,protein_coding
chr4,139618303,139618404,mmu-miR-191-5p,3.87790697674419,+,Tmem,ENSMUSG00000041025,Iffo2,protein_coding,3' UTR,sense,protein_coding
chr4,140973664,140973737,mmu-miR-210-3p,4.50699477162839,+,Tmem,ENSMUSG00000009863,Sdhb,protein_coding,CDS,sense,protein_coding
chr4,149650312,149650450,mmu-miR-18a-5p,5.33362556010131,-,Tmem,ENSMUSG00000039936,Pik3cd,protein_coding,3' UTR,sense,protein_coding
chr5,3480025,3480090,mmu-miR-466f-3p,8.19636185449139,+,Tmem,ENSMUSG00000040274,Cdk6,protein_coding,intron,sense,protein_coding
chr5,3485931,3486024,mmu-miR-466i-5p,3.95222189794073,+,Tmem,ENSMUSG00000040274,Cdk6,protein_coding,intron,sense,protein_coding
chr5,4087775,4087870,mmu-miR-142a-3p,6.24036242685267,-,Tmem,ENSMUSG00000001467,Cyp51,protein_coding,CDS,sense,protein_coding
chr5,9119310,9119400,mmu-miR-30e-5p,7.02452234908528,-,Tmem,ENSMUSG00000042508,Dmtf1,protein_coding,3' UTR,sense,protein_coding
chr5,21375531,21375741,mmu-miR-142a-3p,4.77844316555812,+,Tmem,ENSMUSG00000039899,Fgl2,protein_coding,CDS,sense,protein_coding
chr5,23702848,23702959,mmu-let-7i-5p,18.9022882189983,-,Tmem,ENSMUSG00000105987,AI506816,processed_transcript,ncRNA_exon,sense,lncRNA
chr5,32820631,32820745,mmu-miR-210-3p,3.98466617754952,-,Tmem,ENSMUSG00000054280,Prr14l,protein_coding,CDS,sense,protein_coding
chr5,33896982,33897071,mmu-miR-155-5p,7.1432162106997,+,Tmem,ENSMUSG00000057406,Nsd2,protein_coding,3' UTR,sense,protein_coding
chr5,33899360,33899487,mmu-let-7i-5p,5.98133648096255,-,Tmem,ENSMUSG00000029111,Nelfa,protein_coding,CDS,sense,protein_coding
chr5,38526818,38526955,mmu-miR-17-5p,21.63644006998,-,Tmem,ENSMUSG00000005103,Wdr1,protein_coding,3' UTR,sense,protein_coding
chr5,38526818,38526955,mmu-miR-20a-5p,10.7565141494796,-,Tmem,ENSMUSG00000005103,Wdr1,protein_coding,3' UTR,sense,protein_coding
chr5,38526818,38526955,mmu-miR-20b-5p,8.37690717462169,-,Tmem,ENSMUSG00000005103,Wdr1,protein_coding,3' UTR,sense,protein_coding
chr5,86273420,86273432,mmu-miR-690,7.14348633392751,-,Tmem,ENSMUSG00000061184,Tmprss11c,protein_coding,intron,sense,protein_coding
chr5,86273433,86273449,mmu-miR-690,8.17662868177574,-,Tmem,ENSMUSG00000061184,Tmprss11c,protein_coding,intron,sense,protein_coding
chr5,93275819,93275901,mmu-miR-342-3p,3.35941440179322,+,Tmem,ENSMUSG00000029385,Ccng2,protein_coding,3' UTR,sense,protein_coding
chr5,98475570,98475613,mmu-miR-703,6.99160970087805,-,Tmem,ENSMUSG00000105814,Mir703,miRNA,ncRNA_exon,sense,miRNA
chr5,100426883,100426957,mmu-miR-24-3p,28.954367912789,-,Tmem,ENSMUSG00000097772,5430416N02Rik,lincRNA,intron,sense,lncRNA
chr5,105531958,105532022,mmu-miR-466f-3p,4.7952497952498,+,Tmem,ENSMUSG00000054720,Lrrc8c,protein_coding,intron,sense,protein_coding
chr5,105532041,105532164,mmu-miR-466f-3p,8.28775001349099,+,Tmem,ENSMUSG00000054720,Lrrc8c,protein_coding,intron,sense,protein_coding
chr5,105532382,105532439,mmu-miR-3470b,6.31315177154944,+,Tmem,ENSMUSG00000054720,Lrrc8c,protein_coding,intron,sense,protein_coding
chr5,105542985,105543062,mmu-miR-466i-5p,3.9360077247191,+,Tmem,ENSMUSG00000054720,Lrrc8c,protein_coding,intron,sense,protein_coding
chr5,106971388,106971414,mmu-miR-142a-5p,8,+,Tmem,ENSMUSG00000029283,Cdc7,protein_coding,intron,sense,protein_coding
chr5,115103278,115103441,mmu-miR-142a-3p,30.4280201479996,-,Tmem,ENSMUSG00000072692,Rpl37rt,transcribed_processed_pseudogene,ncRNA_exon,sense,pseudogene
chr5,115146586,115146664,mmu-miR-155-5p,4.19442363837713,-,Tmem,ENSMUSG00000048578,Mlec,protein_coding,3' UTR,sense,protein_coding
chr5,115489527,115489565,mmu-miR-92a-3p,19.4464848499233,+,Tmem,ENSMUSG00000096243,Gm24265,snRNA,ncRNA_exon,sense,other_ncRNA
chr5,116007224,116007330,mmu-miR-92a-3p,10.2269648710673,+,Tmem,ENSMUSG00000029516,Cit,protein_coding,3' UTR,sense,protein_coding
chr5,117378465,117378562,mmu-let-7g-5p,3.730630539257,-,Tmem,ENSMUSG00000029363,Rfc5,protein_coding,3' UTR,sense,protein_coding
chr5,122323461,122323526,mmu-miR-210-3p,3.36239032285544,+,Tmem,ENSMUSG00000038582,Pptc7,protein_coding,3' UTR,sense,protein_coding
chr5,122868692,122868914,mmu-miR-142a-5p,3,+,Tmem,ENSMUSG00000029474,Rnf34,protein_coding,3' UTR,sense,protein_coding
chr5,123455512,123455588,mmu-miR-466i-5p,5.87929127263504,+,Tmem,ENSMUSG00000038342,Mlxip,protein_coding,3' UTR,sense,protein_coding
chr5,123455615,123455687,mmu-miR-466i-5p,5.2619080061109,+,Tmem,ENSMUSG00000038342,Mlxip,protein_coding,3' UTR,sense,protein_coding
chr5,136123179,136123301,mmu-let-7a-5p,15.3739495130204,-,Tmem,ENSMUSG00000029703,Lrwd1,protein_coding,CDS,sense,protein_coding
chr5,136123179,136123301,mmu-let-7d-5p,36.909592533349,-,Tmem,ENSMUSG00000029703,Lrwd1,protein_coding,CDS,sense,protein_coding
chr5,137527617,137527745,mmu-miR-30c-5p,14.7746515604707,+,Tmem,ENSMUSG00000029714,Gigyf1,protein_coding,3' UTR,sense,protein_coding
chr5,137633650,137633702,mmu-let-7a-5p,4.02174062134108,+,Tmem,ENSMUSG00000029720,Gm20605,protein_coding,3' UTR,sense,protein_coding
chr5,138165780,138165799,mmu-miR-106b-3p,5.58778360748724,-,Tmem,ENSMUSG00000029730,Mcm7,protein_coding,ncRNA_exon,sense,protein_coding
chr5,139392764,139392905,mmu-miR-24-3p,5.4250233426704,+,Tmem,ENSMUSG00000044197,Gpr146,protein_coding,CDS,sense,protein_coding
chr5,139771116,139771197,mmu-miR-210-3p,4.2362369075449,-,Tmem,ENSMUSG00000029547,Ints1,protein_coding,CDS,sense,protein_coding
chr5,140961956,140962083,mmu-miR-466i-5p,4.2749758991472,-,Tmem,ENSMUSG00000036526,Card11,protein_coding,intron,sense,protein_coding
chr5,140994310,140994398,mmu-miR-466f-3p,7.45082774931021,-,Tmem,ENSMUSG00000036526,Card11,protein_coding,intron,sense,protein_coding
chr5,140995129,140995238,mmu-miR-466f-3p,3.1293236679423,-,Tmem,ENSMUSG00000036526,Card11,protein_coding,intron,sense,protein_coding
chr5,142904440,142904667,mmu-let-7a-5p,21.8538299808892,-,Tmem,ENSMUSG00000029580,Actb,protein_coding,CDS,sense,protein_coding
chr5,142904440,142904667,mmu-let-7b-5p,3.13071371291099,-,Tmem,ENSMUSG00000029580,Actb,protein_coding,CDS,sense,protein_coding
chr5,142904440,142904667,mmu-let-7c-5p,5.66555094656017,-,Tmem,ENSMUSG00000029580,Actb,protein_coding,CDS,sense,protein_coding
chr5,142904440,142904667,mmu-let-7d-5p,19.8390804597701,-,Tmem,ENSMUSG00000029580,Actb,protein_coding,CDS,sense,protein_coding
chr5,142904440,142904667,mmu-let-7f-5p,14.4619390418516,-,Tmem,ENSMUSG00000029580,Actb,protein_coding,CDS,sense,protein_coding
chr5,142904440,142904667,mmu-let-7g-5p,10.3723572938689,-,Tmem,ENSMUSG00000029580,Actb,protein_coding,CDS,sense,protein_coding
chr5,142904440,142904667,mmu-let-7i-5p,8.80086740011233,-,Tmem,ENSMUSG00000029580,Actb,protein_coding,CDS,sense,protein_coding
chr5,142904440,142904667,mmu-miR-142a-3p,9.22640575795622,-,Tmem,ENSMUSG00000029580,Actb,protein_coding,CDS,sense,protein_coding
chr5,142904440,142904667,mmu-miR-30c-5p,4.24075730471079,-,Tmem,ENSMUSG00000029580,Actb,protein_coding,CDS,sense,protein_coding
chr5,142904440,142904667,mmu-miR-92a-3p,7.75,-,Tmem,ENSMUSG00000029580,Actb,protein_coding,CDS,sense,protein_coding
chr5,142904668,142904771,mmu-miR-222-3p,4.08415133321502,-,Tmem,ENSMUSG00000029580,Actb,protein_coding,CDS,sense,protein_coding
chr5,143877948,143877997,mmu-miR-3473b,20.7757364361313,+,Tmem,ENSMUSG00000029613,Eif2ak1,protein_coding,intron,sense,protein_coding
chr5,146261027,146261232,mmu-miR-378a-3p,7.95454545454546,+,Tmem,ENSMUSG00000029635,Cdk8,protein_coding,intron,sense,protein_coding
chr6,3373607,3373726,mmu-miR-142a-3p,5.5919829962441,-,Tmem,ENSMUSG00000047735,Samd9l,protein_coding,CDS,sense,protein_coding
chr6,5265012,5265098,mmu-miR-466i-5p,8.17524058192477,-,Tmem,ENSMUSG00000032667,Pon2,protein_coding,3' UTR,sense,protein_coding
chr6,5265123,5265190,mmu-miR-466i-5p,5.23148763853367,-,Tmem,ENSMUSG00000032667,Pon2,protein_coding,3' UTR,sense,protein_coding
chr6,11900428,11900503,mmu-miR-147-3p,33.1486505662348,-,Tmem,ENSMUSG00000029632,Ndufa4,protein_coding,3' UTR,sense,protein_coding
chr6,11900428,11900503,mmu-miR-16-5p,5.08351532280009,-,Tmem,ENSMUSG00000029632,Ndufa4,protein_coding,3' UTR,sense,protein_coding
chr6,11900428,11900503,mmu-miR-210-3p,15.5611314322567,-,Tmem,ENSMUSG00000029632,Ndufa4,protein_coding,3' UTR,sense,protein_coding
chr6,11900504,11900592,mmu-miR-147-3p,13.7556365393267,-,Tmem,ENSMUSG00000029632,Ndufa4,protein_coding,3' UTR,sense,protein_coding
chr6,11900504,11900592,mmu-miR-16-5p,9.98463469832861,-,Tmem,ENSMUSG00000029632,Ndufa4,protein_coding,3' UTR,sense,protein_coding
chr6,11900504,11900592,mmu-miR-210-3p,14.1024714744932,-,Tmem,ENSMUSG00000029632,Ndufa4,protein_coding,3' UTR,sense,protein_coding
chr6,17665890,17665975,mmu-miR-15b-5p,7.79955965294639,+,Tmem,ENSMUSG00000015733,Capza2,protein_coding,3' UTR,sense,protein_coding
chr6,17666613,17666706,mmu-miR-24-3p,4.90435352209355,+,Tmem,ENSMUSG00000015733,Capza2,protein_coding,3' UTR,sense,protein_coding
chr6,24518684,24518823,mmu-miR-92a-3p,14.4142914067312,-,Tmem,ENSMUSG00000023089,Ndufa5,protein_coding,3' UTR,sense,protein_coding
chr6,31063066,31063089,mmu-miR-29b-3p,5.40230769230769,-,Tmem,ENSMUSG00000065604,Mir29b-1,miRNA,ncRNA_exon,sense,miRNA
chr6,34157908,34158050,mmu-miR-17-5p,5.03888280394305,-,Tmem,ENSMUSG00000018999,Slc35b4,protein_coding,3' UTR,sense,protein_coding
chr6,34157908,34158050,mmu-miR-20a-5p,5,-,Tmem,ENSMUSG00000018999,Slc35b4,protein_coding,3' UTR,sense,protein_coding
chr6,35510629,35510707,mmu-miR-466i-5p,13.2640467081677,-,Tmem,ENSMUSG00000029840,Mtpn,protein_coding,3' UTR,sense,protein_coding
chr6,35512060,35512210,mmu-miR-142a-5p,3.52615999201625,-,Tmem,ENSMUSG00000029840,Mtpn,protein_coding,3' UTR,sense,protein_coding
chr6,38291462,38291556,mmu-miR-466i-5p,5.48529411764706,-,Tmem,ENSMUSG00000047749,Zc3hav1l,protein_coding,3' UTR,sense,protein_coding
chr6,38584825,38584934,mmu-let-7d-5p,7.75168943959267,+,Tmem,ENSMUSG00000029823,Luc7l2,protein_coding,intron,sense,protein_coding
chr6,38609060,38609151,mmu-miR-466i-5p,8,+,Tmem,ENSMUSG00000029823,Luc7l2,protein_coding,3' UTR,sense,protein_coding
chr6,41548183,41548275,mmu-miR-24-3p,186.32553786322,+,Tmem,ENSMUSG00000076498,Trbc2,TR_C_gene,3' UTR,sense,other
chr6,47781627,47781663,mmu-miR-30c-5p,37.8951287122284,+,Tmem,ENSMUSG00000064945,Rny3,misc_RNA,ncRNA_exon,sense,other_ncRNA
chr6,47788073,47788117,mmu-miR-130b-3p,4.66317065287654,-,Tmem,ENSMUSG00000065701,Rny1,misc_RNA,ncRNA_exon,sense,other_ncRNA
chr6,48691884,48692042,mmu-miR-142a-3p,33.0609580883137,+,Tmem,ENSMUSG00000054435,Gimap4,protein_coding,3' UTR,sense,protein_coding
chr6,48691884,48692042,mmu-miR-15a-5p,12.9702448787405,+,Tmem,ENSMUSG00000054435,Gimap4,protein_coding,3' UTR,sense,protein_coding
chr6,48691884,48692042,mmu-miR-15b-5p,4.65750528541226,+,Tmem,ENSMUSG00000054435,Gimap4,protein_coding,3' UTR,sense,protein_coding
chr6,48691884,48692042,mmu-miR-16-5p,8.90942043093388,+,Tmem,ENSMUSG00000054435,Gimap4,protein_coding,3' UTR,sense,protein_coding
chr6,48702715,48702819,mmu-miR-92a-3p,4.97113258914758,-,Tmem,ENSMUSG00000047867,Gimap6,protein_coding,3' UTR,sense,protein_coding
chr6,48707933,48708067,mmu-miR-92a-3p,3.85898242981182,-,Tmem,ENSMUSG00000047867,Gimap6,protein_coding,CDS,sense,protein_coding
chr6,54878348,54878454,mmu-miR-92a-3p,26.8259457672058,+,Tmem,ENSMUSG00000058446,Znrf2,protein_coding,3' UTR,sense,protein_coding
chr6,55065474,55065553,mmu-let-7a-5p,6.33257885999889,+,Tmem,ENSMUSG00000029777,Gars,protein_coding,CDS,sense,protein_coding
chr6,55065474,55065553,mmu-let-7d-5p,9.89748140635565,+,Tmem,ENSMUSG00000029777,Gars,protein_coding,CDS,sense,protein_coding
chr6,56789585,56789683,mmu-let-7a-5p,3.85057471264368,-,Tmem,ENSMUSG00000059486,Kbtbd2,protein_coding,5' UTR,sense,protein_coding
chr6,56789585,56789683,mmu-let-7d-5p,11.0525808021603,-,Tmem,ENSMUSG00000059486,Kbtbd2,protein_coding,5' UTR,sense,protein_coding
chr6,57689352,57689444,mmu-miR-92a-3p,5.54765888250972,-,Tmem,ENSMUSG00000043162,Pyurf,protein_coding,3' UTR,sense,protein_coding
chr6,71337035,71337130,mmu-miR-92a-3p,10.2539325842697,+,Tmem,ENSMUSG00000053044,Cd8b1,protein_coding,3' UTR,sense,protein_coding
chr6,72957482,72957544,mmu-miR-27a-3p,5.36196697949927,-,Tmem,ENSMUSG00000079523,Tmsb10,protein_coding,3' UTR,sense,protein_coding
chr6,72957545,72957624,mmu-miR-27a-3p,18.6502362195314,-,Tmem,ENSMUSG00000079523,Tmsb10,protein_coding,3' UTR,sense,protein_coding
chr6,72957545,72957624,mmu-miR-27b-3p,10.639419731552,-,Tmem,ENSMUSG00000079523,Tmsb10,protein_coding,3' UTR,sense,protein_coding
chr6,72957545,72957624,mmu-miR-423-5p,3.88884236453202,-,Tmem,ENSMUSG00000079523,Tmsb10,protein_coding,3' UTR,sense,protein_coding
chr6,82725205,82725297,mmu-miR-466i-5p,20.2808682545525,-,Tmem,ENSMUSG00000000628,Hk2,protein_coding,3' UTR,sense,protein_coding
chr6,82725317,82725383,mmu-miR-466i-5p,5.93164704407911,-,Tmem,ENSMUSG00000000628,Hk2,protein_coding,3' UTR,sense,protein_coding
chr6,83338292,83338439,mmu-miR-106a-5p,3.45894909688013,+,Tmem,ENSMUSG00000043131,Mob1a,protein_coding,CDS,sense,protein_coding
chr6,83338292,83338439,mmu-miR-17-5p,4.41846800959166,+,Tmem,ENSMUSG00000043131,Mob1a,protein_coding,CDS,sense,protein_coding
chr6,83338292,83338439,mmu-miR-20a-5p,8.77491181384826,+,Tmem,ENSMUSG00000043131,Mob1a,protein_coding,CDS,sense,protein_coding
chr6,86524745,86524835,mmu-miR-24-3p,4.38337344028521,-,Tmem,ENSMUSG00000051695,Pcbp1,protein_coding,3' UTR,sense,protein_coding
chr6,86995852,86995951,mmu-miR-17-5p,7.09458133238683,+,Tmem,ENSMUSG00000057230,Aak1,protein_coding,3' UTR,sense,protein_coding
chr6,87000718,87000788,mmu-miR-466i-5p,4.8246563858759,+,Tmem,ENSMUSG00000057230,Aak1,protein_coding,3' UTR,sense,protein_coding
chr6,88883806,88883887,mmu-miR-155-5p,6.08099272478547,-,Tmem,ENSMUSG00000002870,Mcm2,protein_coding,3' UTR,sense,protein_coding
chr6,108848698,108848788,mmu-miR-92a-3p,4.49179646936656,+,Tmem,ENSMUSG00000030104,Edem1,protein_coding,CDS,sense,protein_coding
chr6,113281112,113281204,mmu-miR-17-5p,6.7299488469296,+,Tmem,ENSMUSG00000030269,Mtmr14,protein_coding,3' UTR,sense,protein_coding
chr6,119925700,119925786,mmu-miR-27a-3p,4.78793490403718,-,Tmem,ENSMUSG00000045962,Wnk1,protein_coding,3' UTR,sense,protein_coding
chr6,124811092,124811207,mmu-miR-24-3p,7.29027794929907,-,Tmem,ENSMUSG00000023456,Tpi1,protein_coding,3' UTR,sense,protein_coding
chr6,125176650,125176737,mmu-let-7d-5p,10.8066253297661,-,Tmem,ENSMUSG00000038252,Ncapd2,protein_coding,CDS,sense,protein_coding
chr6,129267479,129267537,mmu-miR-92a-3p,67.7488205243683,-,Tmem,ENSMUSG00000030156,Cd69,protein_coding,3' UTR,sense,protein_coding
chr6,129267538,129267589,mmu-miR-92a-3p,49.2995992245525,-,Tmem,ENSMUSG00000030156,Cd69,protein_coding,3' UTR,sense,protein_coding
chr6,129267876,129267964,mmu-miR-130b-3p,5.7174275104335,-,Tmem,ENSMUSG00000030156,Cd69,protein_coding,3' UTR,sense,protein_coding
chr6,129595414,129595518,mmu-miR-92a-3p,13.1789675237764,+,Tmem,ENSMUSG00000030165,Klrd1,protein_coding,CDS,sense,protein_coding
chr6,134924322,134924474,mmu-miR-142a-3p,22.658140629264,+,Tmem,ENSMUSG00000003031,Cdkn1b,protein_coding,3' UTR,sense,protein_coding
chr6,134925382,134925503,mmu-miR-24-3p,15.525689182127,+,Tmem,ENSMUSG00000003031,Cdkn1b,protein_coding,3' UTR,sense,protein_coding
chr6,143184588,143184669,mmu-miR-210-3p,3.59728094902514,+,Tmem,ENSMUSG00000030275,Etnk1,protein_coding,CDS,sense,protein_coding
chr6,145234294,145234359,mmu-miR-92a-3p,7.5727690807834,-,Tmem,ENSMUSG00000030265,Kras,protein_coding,CDS,sense,protein_coding
chr6,145234360,145234427,mmu-miR-92a-3p,4.24807901751785,-,Tmem,ENSMUSG00000030265,Kras,protein_coding,CDS,sense,protein_coding
chr7,4639547,4639609,mmu-let-7d-5p,3.99227697408077,-,Tmem,ENSMUSG00000052296,Ppp6r1,protein_coding,CDS,sense,protein_coding
chr7,12926576,12926667,mmu-miR-16-5p,4.37197906873374,+,Tmem,ENSMUSG00000012848,Rps5,protein_coding,3' UTR,sense,protein_coding
chr7,16098643,16098731,mmu-miR-423-3p,4,+,Tmem,ENSMUSG00000006024,Napa,protein_coding,5' UTR,sense,protein_coding
chr7,16368519,16368623,mmu-miR-155-5p,24.7485867240468,-,Tmem,ENSMUSG00000052833,Sae1,protein_coding,CDS,sense,protein_coding
chr7,24608761,24608870,mmu-miR-191-5p,20.075657473556,+,Tmem,ENSMUSG00000064254,Ethe1,protein_coding,3' UTR,sense,protein_coding
chr7,27477033,27477127,mmu-miR-92a-3p,17.7152471718662,+,Tmem,ENSMUSG00000055200,Sertad3,protein_coding,3' UTR,sense,protein_coding
chr7,27477128,27477161,mmu-miR-92a-3p,44.7315082352486,+,Tmem,ENSMUSG00000055200,Sertad3,protein_coding,3' UTR,sense,protein_coding
chr7,27477162,27477232,mmu-miR-25-3p,4.92938005833607,+,Tmem,ENSMUSG00000055200,Sertad3,protein_coding,3' UTR,sense,protein_coding
chr7,27477162,27477232,mmu-miR-92a-3p,98.937141132755,+,Tmem,ENSMUSG00000055200,Sertad3,protein_coding,3' UTR,sense,protein_coding
chr7,28395411,28395534,mmu-let-7i-5p,7.17084741796245,+,Tmem,ENSMUSG00000003437,Paf1,protein_coding,CDS,sense,protein_coding
chr7,30187010,30187249,mmu-miR-16-5p,4.61429463171036,-,Tmem,ENSMUSG00000001794,Capns1,protein_coding,3' UTR,sense,protein_coding
chr7,38266125,38266147,mmu-miR-92a-3p,6.19416754754236,-,Tmem,ENSMUSG00000030423,Pop4,protein_coding,3' UTR,sense,protein_coding
chr7,38266148,38266178,mmu-miR-92a-3p,7.08802593384229,-,Tmem,ENSMUSG00000030423,Pop4,protein_coding,3' UTR,sense,protein_coding
chr7,44490506,44490576,mmu-miR-185-5p,15.1697743067048,-,Tmem,ENSMUSG00000008140,Emc10,protein_coding,3' UTR,sense,protein_coding
chr7,45126603,45126669,mmu-miR-142a-3p,3,-,Tmem,ENSMUSG00000074129,Rpl13a,protein_coding,ncRNA_exon,sense,protein_coding
chr7,45126603,45126669,mmu-miR-15b-5p,35.9159194677609,-,Tmem,ENSMUSG00000074129,Rpl13a,protein_coding,ncRNA_exon,sense,protein_coding
chr7,45126603,45126669,mmu-miR-16-5p,3.99264705882353,-,Tmem,ENSMUSG00000074129,Rpl13a,protein_coding,ncRNA_exon,sense,protein_coding
chr7,45126603,45126669,mmu-miR-24-3p,6.5,-,Tmem,ENSMUSG00000074129,Rpl13a,protein_coding,ncRNA_exon,sense,protein_coding
chr7,45126868,45126923,mmu-miR-142a-3p,4.24569707319707,-,Tmem,ENSMUSG00000074129,Rpl13a,protein_coding,ncRNA_exon,sense,protein_coding
chr7,45126868,45126923,mmu-miR-5121,109.453452650987,-,Tmem,ENSMUSG00000074129,Rpl13a,protein_coding,ncRNA_exon,sense,protein_coding
chr7,45458035,45458126,mmu-miR-692,3,-,Tmem,ENSMUSG00000050708,Ftl1,protein_coding,3' UTR,sense,protein_coding
chr7,45920335,45920400,mmu-miR-24-3p,3.79201728889545,-,Tmem,ENSMUSG00000040212,Emp3,protein_coding,5' UTR,sense,protein_coding
chr7,48866880,48866939,mmu-miR-466f-3p,6.64242047947412,-,Tmem,ENSMUSG00000046179,E2f8,protein_coding,3' UTR,sense,protein_coding
chr7,48867073,48867210,mmu-miR-29a-3p,6.7198691220538,-,Tmem,ENSMUSG00000046179,E2f8,protein_coding,CDS,sense,protein_coding
chr7,48867073,48867210,mmu-miR-29b-3p,11.2931608608406,-,Tmem,ENSMUSG00000046179,E2f8,protein_coding,CDS,sense,protein_coding
chr7,48870993,48871067,mmu-let-7d-5p,3.82954545454545,-,Tmem,ENSMUSG00000046179,E2f8,protein_coding,CDS,sense,protein_coding
chr7,63886510,63886630,mmu-miR-671-5p,5.16134101623887,-,Tmem,ENSMUSG00000052040,Klf13,protein_coding,3' UTR,sense,protein_coding
chr7,63887176,63887284,mmu-miR-155-5p,4.03735632183908,-,Tmem,ENSMUSG00000052040,Klf13,protein_coding,3' UTR,sense,protein_coding
chr7,80315975,80316243,mmu-miR-142a-3p,6,+,Tmem,ENSMUSG00000038943,Prc1,protein_coding,3' UTR,sense,protein_coding
chr7,88530454,88530543,mmu-miR-210-3p,9.60749076345675,-,Tmem,ENSMUSG00000069972,Rps13-ps2,processed_pseudogene,ncRNA_exon,sense,pseudogene
chr7,90208347,90208497,mmu-miR-142a-3p,8.89282611601176,+,Tmem,ENSMUSG00000039361,Picalm,protein_coding,3' UTR,sense,protein_coding
chr7,98501563,98501822,mmu-miR-142a-3p,24.5077793872471,+,Tmem,ENSMUSG00000090958,Lrrc32,protein_coding,3' UTR,sense,protein_coding
chr7,99838904,99838995,mmu-miR-24-3p,8.44198463489542,-,Tmem,ENSMUSG00000035227,Spcs2,protein_coding,3' UTR,sense,protein_coding
chr7,100082778,100082879,mmu-let-7d-5p,11.4181325515281,-,Tmem,ENSMUSG00000030726,Pold3,protein_coding,3' UTR,sense,protein_coding
chr7,102447811,102447899,mmu-miR-147-3p,5.94252114164905,+,Tmem,ENSMUSG00000030978,Rrm1,protein_coding,CDS,sense,protein_coding
chr7,102456458,102456549,mmu-miR-92a-3p,3.77564373503628,+,Tmem,ENSMUSG00000030978,Rrm1,protein_coding,CDS,sense,protein_coding
chr7,107992415,107992442,mmu-miR-3473b,4.93939393939394,+,Tmem,ENSMUSG00000096151,Olfr477,protein_coding,3' UTR,sense,protein_coding
